source_ip,win_total_events,win_unique_hosts,win_unique_users,win_failed_logons,win_process_creations,win_privileged_logons,win_service_installs,win_rdp_logons,win_network_logons,win_off_hours_events,win_fail_ratio,win_priv_ratio,win_process_ratio,win_off_hours_ratio,zeek_total_conns,zeek_unique_dst_ips,zeek_unique_dst_ports,zeek_failed_conns,zeek_encrypted_conns,zeek_off_hours_conns,zeek_mean_duration,zeek_mean_orig_bytes,zeek_mean_resp_bytes,zeek_total_orig_bytes,zeek_mean_bytes_ratio,zeek_mean_orig_pkts,zeek_fail_ratio,zeek_encrypted_ratio,zeek_off_hours_ratio,zeek_dst_diversity,threat_score,is_anomaly,ind_high_fail_ratio,ind_high_upload_ratio,ind_high_port_spread,ja3_never_seen_conns,ja3_rare_conns,ja3_known_c2_conns,ja3_min_frequency,ind_ja3_c2_match
94.102.49.15,302.0,173.0,155.0,50.0,34.0,11.0,7.0,43.0,137.0,139.0,0.16556291390728478,0.03642384105960265,0.11258278145695365,0.4602649006622517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26481728980018515,0,0,0,0,0.0,0.0,0.0,,0
192.168.10.27,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,338.0,329.0,9.0,77.0,34.0,169.0,14.942745562130177,962339.8284023668,264935.5621301775,325270862.0,9.46933516634416,686.8639053254437,0.22781065088757396,0.10059171597633136,0.5,0.02735562310030395,0.26473298610476415,0,0,0,0,2.0,35.0,0.0,8.145909531528744e-06,0
1.1.1.159,299.0,177.0,159.0,60.0,37.0,11.0,2.0,29.0,134.0,156.0,0.20066889632107024,0.03678929765886288,0.12374581939799331,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26463269142275414,0,0,0,0,0.0,0.0,0.0,,0
178.62.12.41,297.0,176.0,164.0,52.0,31.0,15.0,3.0,47.0,117.0,141.0,0.1750841750841751,0.050505050505050504,0.10437710437710437,0.47474747474747475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26457782716725087,0,0,0,0,0.0,0.0,0.0,,0
192.168.2.185,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.5,278.0,273.0,9.0,68.0,34.0,145.0,15.959305755395683,1021199.3705035971,259991.06474820143,283893425.0,9.302690520270861,728.9280575539568,0.2446043165467626,0.1223021582733813,0.5215827338129496,0.03296703296703297,0.2642418399031442,0,1,0,0,1.0,34.0,0.0,8.145909531528744e-06,0
172.16.0.208,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,324.0,317.0,10.0,76.0,34.0,156.0,15.279645061728393,2344419.0401234566,253703.88271604938,759591769.0,16.42060728076734,1674.101851851852,0.2345679012345679,0.10493827160493827,0.48148148148148145,0.031545741324921134,0.2640508689337704,0,0,0,0,0.0,34.0,0.0,8.145909531528744e-06,0
10.10.3.121,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.6666666666666666,299.0,285.0,8.0,74.0,46.0,157.0,15.022227424749163,1328271.8996655517,240396.8795986622,397153298.0,48.40107036786365,948.2742474916388,0.24749163879598662,0.15384615384615385,0.5250836120401338,0.028070175438596492,0.2640109093991245,0,0,1,0,0.0,46.0,0.0,8.145909531528744e-06,0
10.10.2.122,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,309.0,298.0,8.0,75.0,28.0,145.0,13.920857605177995,1516402.6310679612,255192.49514563108,468568413.0,17.29439848174147,1082.6051779935276,0.24271844660194175,0.09061488673139159,0.4692556634304207,0.026845637583892617,0.2639228617760424,0,0,0,0,0.0,28.0,0.0,8.145909531528744e-06,0
172.16.1.36,3.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,298.0,291.0,9.0,58.0,38.0,147.0,13.899171140939599,1016815.9496644295,259537.74496644296,303011153.0,13.994347692844798,725.7953020134228,0.19463087248322147,0.12751677852348994,0.49328859060402686,0.030927835051546393,0.26391398973086466,0,1,0,0,3.0,38.0,0.0,8.145909531528744e-06,0
45.142.212.128,307.0,180.0,156.0,55.0,44.0,10.0,4.0,36.0,145.0,164.0,0.1791530944625407,0.03257328990228013,0.14332247557003258,0.5342019543973942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2638486889038193,0,0,0,0,0.0,0.0,0.0,,0
208.67.222.53,300.0,187.0,157.0,53.0,42.0,8.0,4.0,58.0,124.0,149.0,0.17666666666666667,0.02666666666666667,0.14,0.49666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637836364773467,0,0,0,0,0.0,0.0,0.0,,0
94.102.49.9,320.0,182.0,164.0,60.0,34.0,4.0,4.0,43.0,139.0,168.0,0.1875,0.0125,0.10625,0.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637463390791992,0,0,0,0,0.0,0.0,0.0,,0
10.10.3.45,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,303.0,294.0,8.0,74.0,30.0,141.0,13.938313531353137,2279968.3333333335,238397.2508250825,690830405.0,47.53475936813565,1628.042904290429,0.24422442244224424,0.09900990099009901,0.46534653465346537,0.027210884353741496,0.26371746438427035,0,0,1,0,1.0,30.0,0.0,8.145909531528744e-06,0
10.40.1.182,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,268.0,8.0,62.0,22.0,132.0,14.372919708029196,1953169.7773722627,257869.51824817518,535168519.0,12.294116551758316,1394.5985401459855,0.22627737226277372,0.08029197080291971,0.48175182481751827,0.029850746268656716,0.26370465789811126,0,0,0,0,0.0,22.0,0.0,8.145909531528744e-06,0
8.8.8.197,338.0,192.0,167.0,55.0,38.0,13.0,5.0,41.0,150.0,169.0,0.16272189349112426,0.038461538461538464,0.11242603550295859,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26369125834747287,0,0,0,0,0.0,0.0,0.0,,0
192.168.1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,306.0,10.0,74.0,32.0,170.0,16.15901898734177,971283.1392405063,257739.0411392405,306925472.0,9.21946066301527,693.2626582278481,0.23417721518987342,0.10126582278481013,0.5379746835443038,0.032679738562091505,0.2635969081872347,0,0,0,0,0.0,32.0,0.0,8.145909531528744e-06,0
10.20.0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,265.0,9.0,70.0,35.0,144.0,14.435920289855073,2697363.2608695654,231161.8260869565,744472260.0,19.632514345951634,1926.1847826086957,0.2536231884057971,0.12681159420289856,0.5217391304347826,0.033962264150943396,0.2635834877393689,0,0,0,0,0.0,35.0,0.0,8.145909531528744e-06,0
203.0.113.36,316.0,179.0,170.0,52.0,33.0,6.0,2.0,47.0,122.0,153.0,0.16455696202531644,0.0189873417721519,0.10443037974683544,0.48417721518987344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2635779890641017,0,0,0,0,0.0,0.0,0.0,,0
192.168.10.9,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.2,305.0,300.0,9.0,73.0,32.0,154.0,14.255714754098362,1944783.4557377049,251684.03606557377,593158954.0,37.89376966514474,1388.655737704918,0.23934426229508196,0.10491803278688525,0.5049180327868853,0.03,0.26348799521287125,0,0,1,0,1.0,32.0,0.0,8.145909531528744e-06,0
1.1.1.190,321.0,179.0,162.0,49.0,44.0,6.0,4.0,49.0,131.0,159.0,0.1526479750778816,0.018691588785046728,0.13707165109034267,0.4953271028037383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2634662472469501,0,0,0,0,0.0,0.0,0.0,,0
10.30.2.71,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,316.0,311.0,8.0,57.0,31.0,163.0,14.058534810126583,949439.835443038,239958.19936708861,300022988.0,23.961699513285396,677.6708860759494,0.18037974683544303,0.0981012658227848,0.5158227848101266,0.02572347266881029,0.26342021949370875,0,0,0,0,1.0,31.0,0.0,8.145909531528744e-06,0
192.168.2.70,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,313.0,296.0,10.0,65.0,36.0,153.0,14.9691214057508,974547.5846645368,255582.83067092652,305033394.0,64.01790809692834,695.626198083067,0.20766773162939298,0.11501597444089456,0.48881789137380194,0.033783783783783786,0.26333179316208766,0,1,1,0,0.0,36.0,0.0,8.145909531528744e-06,0
91.108.56.23,320.0,185.0,162.0,42.0,33.0,11.0,4.0,44.0,141.0,169.0,0.13125,0.034375,0.103125,0.528125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632218514077739,0,0,0,0,0.0,0.0,0.0,,0
10.30.2.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0,336.0,9.0,78.0,40.0,160.0,15.040570605187321,1908106.8386167148,242145.94524495676,662113073.0,16.41452470197237,1362.4236311239192,0.22478386167146974,0.11527377521613832,0.4610951008645533,0.026785714285714284,0.26319680077325314,0,0,0,0,1.0,40.0,0.0,8.145909531528744e-06,0
10.10.3.139,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,321.0,308.0,10.0,79.0,35.0,155.0,15.726292834890966,1024521.8753894081,250856.28971962616,328871522.0,10.245315644874337,731.3146417445483,0.24610591900311526,0.10903426791277258,0.48286604361370716,0.032467532467532464,0.26318763054626515,0,0,0,0,0.0,35.0,0.0,8.145909531528744e-06,0
192.168.10.169,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,276.0,270.0,9.0,61.0,30.0,123.0,14.664525362318841,2076686.134057971,233486.17028985507,573165373.0,16.438232846875717,1482.8840579710145,0.2210144927536232,0.10869565217391304,0.44565217391304346,0.03333333333333333,0.2630415422289597,0,0,0,0,0.0,30.0,0.0,8.145909531528744e-06,0
185.220.101.64,324.0,188.0,168.0,62.0,40.0,13.0,5.0,47.0,151.0,173.0,0.19135802469135801,0.040123456790123455,0.12345679012345678,0.5339506172839507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26300659222809875,0,0,0,0,0.0,0.0,0.0,,0
192.168.2.48,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.3333333333333333,0.6666666666666666,303.0,295.0,9.0,61.0,36.0,161.0,14.84051815181518,3224789.300330033,244664.66336633664,977111158.0,47.034910667264974,2302.943894389439,0.20132013201320131,0.1188118811881188,0.5313531353135313,0.030508474576271188,0.2628967245026642,0,0,1,0,1.0,37.0,0.0,8.145909531528744e-06,0
185.220.101.175,330.0,183.0,168.0,47.0,38.0,12.0,6.0,41.0,153.0,164.0,0.14242424242424243,0.03636363636363636,0.11515151515151516,0.49696969696969695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26287645770477186,0,0,0,0,0.0,0.0,0.0,,0
172.16.0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0,304.0,8.0,77.0,45.0,145.0,14.246067092651758,2348964.2460063896,254729.90734824282,735225809.0,49.73222725723254,1677.338658146965,0.24600638977635783,0.14376996805111822,0.46325878594249204,0.02631578947368421,0.2628456646856493,0,0,1,0,1.0,45.0,0.0,8.145909531528744e-06,0
10.20.0.40,3.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,292.0,283.0,8.0,69.0,31.0,134.0,15.953500000000002,1272649.756849315,244993.12328767125,371613729.0,15.823557244229088,908.5445205479452,0.2363013698630137,0.10616438356164383,0.4589041095890411,0.028268551236749116,0.2627414432405035,0,0,0,0,0.0,31.0,0.0,8.145909531528744e-06,0
103.75.190.242,316.0,180.0,159.0,48.0,43.0,15.0,6.0,49.0,135.0,161.0,0.1518987341772152,0.04746835443037975,0.1360759493670886,0.509493670886076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2627260370130161,0,0,0,0,0.0,0.0,0.0,,0
178.62.12.101,310.0,178.0,157.0,53.0,40.0,7.0,1.0,37.0,147.0,151.0,0.17096774193548386,0.02258064516129032,0.12903225806451613,0.4870967741935484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26271549672920946,0,0,0,0,0.0,0.0,0.0,,0
192.168.10.162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,316.0,305.0,8.0,77.0,44.0,149.0,13.641879746835443,950396.5474683545,235631.01898734178,300325309.0,15.173536345699757,678.3575949367089,0.24367088607594936,0.13924050632911392,0.47151898734177217,0.02622950819672131,0.2626714771476629,0,0,0,0,1.0,44.0,0.0,8.145909531528744e-06,0
10.40.0.52,3.0,3.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.3333333333333333,292.0,285.0,9.0,69.0,32.0,139.0,15.181472602739726,2430589.76369863,249694.0890410959,709732211.0,101.43334294537206,1735.6301369863013,0.2363013698630137,0.1095890410958904,0.476027397260274,0.031578947368421054,0.26264476449905294,0,0,1,0,0.0,32.0,0.0,8.145909531528744e-06,0
10.30.2.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0,283.0,10.0,79.0,41.0,155.0,16.284790697674417,958512.4019933555,232336.46511627908,288512233.0,15.559090563080085,684.1893687707641,0.26245847176079734,0.1362126245847176,0.5149501661129569,0.0353356890459364,0.2625257045954248,0,0,0,0,0.0,41.0,0.0,8.145909531528744e-06,0
10.10.2.231,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,1.0,303.0,296.0,8.0,75.0,34.0,152.0,17.502933993399342,1868522.8349834983,259795.600660066,566162419.0,32.51887944317915,1334.1782178217823,0.24752475247524752,0.11221122112211221,0.5016501650165016,0.02702702702702703,0.26246333256092147,0,0,0,0,0.0,34.0,0.0,8.145909531528744e-06,0
185.220.101.42,305.0,180.0,162.0,48.0,29.0,7.0,3.0,38.0,140.0,149.0,0.15737704918032788,0.022950819672131147,0.09508196721311475,0.4885245901639344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2623906029214891,0,0,0,0,0.0,0.0,0.0,,0
10.10.3.143,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,326.0,315.0,9.0,65.0,42.0,164.0,14.550432515337423,960655.3650306748,261540.18404907975,313173649.0,12.317961880431548,685.6840490797546,0.19938650306748465,0.12883435582822086,0.5030674846625767,0.02857142857142857,0.2623803546416613,0,0,0,0,0.0,42.0,0.0,8.145909531528744e-06,0
45.142.212.195,315.0,188.0,157.0,54.0,34.0,10.0,6.0,53.0,144.0,171.0,0.17142857142857143,0.031746031746031744,0.10793650793650794,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26237230372714637,0,0,0,0,0.0,0.0,0.0,,0
91.108.56.213,325.0,187.0,167.0,60.0,29.0,13.0,3.0,47.0,138.0,155.0,0.18461538461538463,0.04,0.08923076923076922,0.47692307692307695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26230929798736424,0,0,0,0,0.0,0.0,0.0,,0
10.10.1.199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.0,321.0,9.0,74.0,32.0,163.0,15.889173252279633,2909949.085106383,248197.88449848024,957373249.0,24.48771720721148,2078.057750759878,0.22492401215805471,0.0972644376899696,0.49544072948328266,0.028037383177570093,0.26229853436984274,0,0,0,0,0.0,32.0,0.0,8.145909531528744e-06,0
10.10.2.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,306.0,294.0,9.0,77.0,46.0,156.0,16.705617647058823,3105682.3496732027,244056.72549019608,950338799.0,58.591883250189284,2217.8366013071895,0.25163398692810457,0.1503267973856209,0.5098039215686274,0.030612244897959183,0.262164577160822,0,0,1,0,3.0,47.0,0.0,8.145909531528744e-06,0
178.62.12.30,347.0,191.0,169.0,56.0,39.0,12.0,4.0,42.0,150.0,172.0,0.16138328530259366,0.0345821325648415,0.11239193083573487,0.4956772334293948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26204428178626316,0,0,0,0,0.0,0.0,0.0,,0
94.102.49.241,324.0,183.0,166.0,51.0,40.0,6.0,1.0,48.0,126.0,163.0,0.1574074074074074,0.018518518518518517,0.12345679012345678,0.5030864197530864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26197924056687716,0,0,0,0,0.0,0.0,0.0,,0
10.40.1.115,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,279.0,269.0,10.0,74.0,35.0,139.0,15.386738351254479,1927551.0107526882,263576.1612903226,537786732.0,13.267016487498342,1376.3440860215053,0.26523297491039427,0.12544802867383512,0.4982078853046595,0.03717472118959108,0.2619454070485123,0,0,0,0,0.0,35.0,0.0,8.145909531528744e-06,0
10.10.1.78,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.0,0.0,0.6666666666666666,307.0,298.0,10.0,83.0,36.0,158.0,14.847837133550488,1014906.2671009772,247305.98045602607,311576224.0,10.756394296833216,724.4690553745928,0.2703583061889251,0.11726384364820847,0.5146579804560261,0.03355704697986577,0.2619449527199803,0,1,0,0,0.0,36.0,0.0,8.145909531528744e-06,0
10.40.1.247,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,312.0,305.0,10.0,60.0,37.0,165.0,15.323317307692308,2345626.0544871795,244578.27884615384,731835329.0,18.378046336607934,1674.9871794871794,0.19230769230769232,0.11858974358974358,0.5288461538461539,0.03278688524590164,0.26191056761924025,0,1,0,0,1.0,37.0,0.0,8.145909531528744e-06,0
192.168.1.248,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,307.0,296.0,8.0,76.0,51.0,150.0,14.910065146579806,1423480.2703583061,241459.64495114007,437008443.0,16.934991392733973,1016.2638436482084,0.247557003257329,0.16612377850162866,0.48859934853420195,0.02702702702702703,0.26187935729096024,0,0,0,0,1.0,51.0,0.0,8.145909531528744e-06,0
192.168.1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.0,268.0,8.0,73.0,38.0,152.0,15.233628571428572,2542344.935714286,233888.4,711856582.0,31.316569394624405,1815.4464285714287,0.26071428571428573,0.1357142857142857,0.5428571428571428,0.029850746268656716,0.26179760279834297,0,0,0,0,0.0,38.0,0.0,8.145909531528744e-06,0
10.10.1.167,4.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.25,313.0,301.0,10.0,64.0,46.0,161.0,15.92476357827476,953621.0926517572,241232.0798722045,298483402.0,10.452254707705952,680.6837060702875,0.20447284345047922,0.14696485623003194,0.5143769968051118,0.03322259136212625,0.26176528432740587,0,0,0,0,1.0,46.0,0.0,8.145909531528744e-06,0
192.168.2.12,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.5,1.0,288.0,280.0,10.0,80.0,36.0,151.0,14.641336805555556,976391.3402777778,262807.6979166667,281200706.0,12.64472759802809,696.9444444444445,0.2777777777777778,0.125,0.5243055555555556,0.03571428571428571,0.2617609292489902,0,0,0,0,2.0,37.0,0.0,8.145909531528744e-06,0
185.220.101.228,302.0,176.0,159.0,42.0,34.0,9.0,2.0,45.0,121.0,152.0,0.1390728476821192,0.029801324503311258,0.11258278145695365,0.5033112582781457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2617432853761694,0,0,0,0,0.0,0.0,0.0,,0
172.16.1.101,3.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,311.0,299.0,10.0,63.0,40.0,162.0,15.828601286173633,1655169.29903537,243498.26688102895,514757652.0,26.064271554356573,1181.7749196141478,0.20257234726688103,0.12861736334405144,0.5209003215434084,0.033444816053511704,0.2617043084744781,0,1,0,0,1.0,40.0,0.0,8.145909531528744e-06,0
103.75.190.184,291.0,186.0,160.0,55.0,31.0,6.0,2.0,40.0,122.0,147.0,0.18900343642611683,0.020618556701030927,0.10652920962199312,0.5051546391752577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2616827610185296,0,0,0,0,0.0,0.0,0.0,,0
45.142.212.238,329.0,186.0,161.0,61.0,35.0,16.0,2.0,47.0,127.0,158.0,0.18541033434650456,0.0486322188449848,0.10638297872340426,0.48024316109422494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261669326475777,0,0,0,0,0.0,0.0,0.0,,0
185.220.101.241,302.0,183.0,157.0,62.0,41.0,13.0,2.0,43.0,141.0,163.0,0.2052980132450331,0.04304635761589404,0.1357615894039735,0.5397350993377483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26160996203233455,0,0,0,0,0.0,0.0,0.0,,0
8.8.8.28,340.0,187.0,169.0,62.0,41.0,8.0,3.0,52.0,141.0,171.0,0.18235294117647058,0.023529411764705882,0.12058823529411765,0.5029411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26157337484334475,0,0,0,0,0.0,0.0,0.0,,0
94.102.49.183,324.0,184.0,158.0,49.0,40.0,16.0,6.0,45.0,139.0,158.0,0.15123456790123457,0.04938271604938271,0.12345679012345678,0.4876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615480318428407,0,0,0,0,0.0,0.0,0.0,,0
10.30.2.205,4.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.25,282.0,275.0,9.0,61.0,40.0,143.0,14.110028368794325,959586.1560283687,249514.09219858155,270603296.0,8.723859564943277,684.9219858156029,0.21631205673758866,0.14184397163120568,0.5070921985815603,0.03272727272727273,0.26154781962360973,0,0,0,0,1.0,40.0,0.0,8.145909531528744e-06,0
103.75.190.116,325.0,187.0,161.0,46.0,39.0,8.0,2.0,42.0,146.0,156.0,0.14153846153846153,0.024615384615384615,0.12,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261396318510832,0,0,0,0,0.0,0.0,0.0,,0
203.0.113.44,312.0,181.0,161.0,47.0,29.0,10.0,4.0,35.0,130.0,156.0,0.15064102564102563,0.03205128205128205,0.09294871794871795,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26130585071939016,0,0,0,0,0.0,0.0,0.0,,0
203.0.113.69,307.0,180.0,171.0,45.0,40.0,13.0,6.0,44.0,124.0,151.0,0.1465798045602606,0.04234527687296417,0.13029315960912052,0.49185667752442996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611882984093964,0,0,0,0,0.0,0.0,0.0,,0
203.0.113.254,321.0,179.0,160.0,60.0,36.0,7.0,6.0,45.0,138.0,145.0,0.18691588785046728,0.021806853582554516,0.11214953271028037,0.4517133956386293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2611438194502699,0,0,0,0,0.0,0.0,0.0,,0
192.168.10.188,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,282.0,278.0,10.0,64.0,38.0,133.0,15.343719858156028,1029332.5496453901,249400.70567375887,290271779.0,14.852101142312783,734.7375886524823,0.22695035460992907,0.1347517730496454,0.4716312056737589,0.03597122302158273,0.26113406049430143,0,0,0,0,0.0,38.0,0.0,8.145909531528744e-06,0
10.10.3.42,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3333333333333333,0.0,0.0,0.3333333333333333,299.0,291.0,9.0,76.0,29.0,151.0,15.227963210702342,1218494.9464882943,251566.82943143812,364329989.0,12.241921917788524,869.8695652173913,0.25418060200668896,0.09698996655518395,0.5050167224080268,0.030927835051546393,0.2610510805039633,0,1,0,0,0.0,29.0,0.0,8.145909531528744e-06,0
192.168.1.157,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,298.0,287.0,9.0,77.0,41.0,135.0,14.928244966442954,1965663.167785235,252677.93959731545,585767624.0,14.235223611643203,1403.5604026845638,0.25838926174496646,0.13758389261744966,0.45302013422818793,0.0313588850174216,0.2609806668939745,0,0,0,0,1.0,41.0,0.0,8.145909531528744e-06,0
185.220.101.72,320.0,183.0,169.0,59.0,40.0,9.0,5.0,42.0,156.0,170.0,0.184375,0.028125,0.125,0.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26097921821990555,0,0,0,0,0.0,0.0,0.0,,0
